"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x458ac2e0abb904906c5ce3cb0044438d5afc2c23c8750dfa4223149c203d473c","1621410241","2021-05-19 07:44:01","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x42eb10606974c95a95b8cb991afcc44370e997c8","5,356.178","0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b","Crypto.com Coin","CRO",""
"0x78149b9e35524ebcd3b028d4bc8cd800d59290a13b0c9f251612cf12a09f5c84","1621410241","2021-05-19 07:44:01","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x9e5d250557fe8f9ba498bcd711e008907da3d070","1,425","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x9db09f81d7445ffc34ba445b768fd8fce3aab956d093a6969531046bea54b9f1","1621410257","2021-05-19 07:44:17","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xbff1ff8b91e4ab44d4452bacf0f0d51a530447e2","107.7426","0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d","Celsius","CEL",""
"0x5daebb9df162df108407d2b067e9bd10e11f589d41592e90d5f1198f518b84e5","1621410259","2021-05-19 07:44:19","0xf2d408de96f822188ede492195f678e531f3ad94","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","200.503202","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xc1a948689c997a5843de54e7372e74e2ff0cc85c247289ce8b8fdc309ab2bc8f","1621410259","2021-05-19 07:44:19","0xdbc5babd2cca28ee74e4d9513dd3bb21bdce2ffb","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","298,699.87345955240677179","0x8564653879a18c560e7c0ea0e084c516c62f5653","UpBots","UBXT",""
"0x12cf4ff7e526d1707224352b04905c38f0ca08ab58f55e038292ef40423e3ecc","1621410259","2021-05-19 07:44:19","0x3a5836293e62c0ba5166e5726e6177646c76c3a6","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","482.91126778","0x514910771af9ca656af840dff83e8264ecf986ca","ChainLink Token","LINK",""
"0x01eb3bc0b6847234e78833c456a671055d1f69fafdd52cd569948b12f2edff9c","1621410288","2021-05-19 07:44:48","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x2611998da417daf5d7858f5b0f01d03496ba65fd","425","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xd80ce72c4367d65aefcded9377307477ac27716178de953401fb780baaba7660","1621410324","2021-05-19 07:45:24","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x422162745b12b8c58d19e348d7c8c134bbedf886","1,199,154.727717","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x1d26bc24e088cc543f3d93b1564647119fb82a91ce133a53045ffd159c90cb83","1621410324","2021-05-19 07:45:24","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xd089125c7c78715dcb8306a94a850ffb48caea17","17,262.29488","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe856a72861b550e709f1714066c13d9a1559d78ee2e94abc59778d2a7c67ff87","1621410324","2021-05-19 07:45:24","0xae70dcb67be987f9286c14ac9bb61bb37e0e1f13","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","3,294","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x1d69c1ed6e2d606fe4fb1ceadddfeacf8cf7fc4d1f99b489ca0e0cd18062d5ec","1621410324","2021-05-19 07:45:24","0xff81e851a78fc2a24dd87359b00365cf45084a2d","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","500,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x1bc5b42bca62a7d7ffb35d795318df90b06d08c752bbcbbd55ec62893d364567","1621410324","2021-05-19 07:45:24","0x888f52a7a34c051a0d6eab3e76e416418ffffbdc","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","204.83585061","0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9","FTT","FTX Token",""
"0x12815592a023f17192451baa793ea5b25ae1d5024b7298cf5cef683c1b6ae9d5","1621410324","2021-05-19 07:45:24","0x2ecb5231777aa940a08b23e8bd5cf428386f10c6","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","39.2492","0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d","Celsius","CEL",""
"0x971e7c585ad337c8214a2312b25ddbcbae30c56e2fb0362cb46d794e31fe974b","1621410351","2021-05-19 07:45:51","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xa8b5ad125ff8cddc3011da8f5c4ac017dd587812","43.6676","0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d","Celsius","CEL",""
"0x5e5752038648ddc11e5b57b7610080a32c7406041ab78cf26d0588d65b1e372b","1621410361","2021-05-19 07:46:01","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x360ebf91066c7fb7d4b7550372dfbf30fb84306d","250,000","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD",""
"0x1433bddfcd0e2ef40b9460c47fa6a5750638390f5b46def9006fe82cb3208676","1621410361","2021-05-19 07:46:01","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x8610082f038b95a0d397a73924816c1dee047f09","6.10267922","0x45804880de22913dafe09f4980848ece6ecbaf78","Paxos Gold","PAXG",""
"0x1433bddfcd0e2ef40b9460c47fa6a5750638390f5b46def9006fe82cb3208676","1621410361","2021-05-19 07:46:01","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x38699d04656ff537ef8671b6b595402ebdbdf6f4","0.00122078","0x45804880de22913dafe09f4980848ece6ecbaf78","Paxos Gold","PAXG",""
"0x1825cb1d811d9cb6e2fe03761ea835f262215692aacfcdfc85c31cc46de7cd38","1621410388","2021-05-19 07:46:28","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x1e02f10144b5ddda52d424a4bf36027ab185fced","2,396.780352","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe22ff83292f88c1dde2773f6ef8bff69630cce7b8a4472bd38aeef43c222e11e","1621410388","2021-05-19 07:46:28","0x4749a26fe700f52c1fe1985ab14ceed2d3d8bb86","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","120,123.345378","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x1f78377c33145f3bed05a3963c6e1b3431bd002330da354c6cb0b49b7930b4a8","1621410388","2021-05-19 07:46:28","0x68b3f12d6e8d85a8d3dbbc15bba9dc5103b888a4","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","361,600","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD",""
"0x7a189f6602f5dbb4cc336d699bba0ca977a45062e3ed5049009e9b5d7732d0c4","1621410402","2021-05-19 07:46:42","0x8025504c05b146ae25a84c82a73f447a88b8ae9a","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","8,479.000000000000262144","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0xe1f91efd6899d8205c9c7675b162e6673bbc95cb3cdd795c08fda9f250d82639","1621410402","2021-05-19 07:46:42","0x83a127952d266a6ea306c40ac62a4a70668fe3bd","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","6,815,386","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x4087b2e6d75fd0845d8ee3a95397bd24b5e5fe6db87a251160d958a32f8cb249","1621410402","2021-05-19 07:46:42","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x091baab0e79edf8d38208fe8102e5b1ce9e20ee7","5,155.96570596","0x580c8520deda0a441522aeae0f9f7a5f29629afa","Dawn","DAWN",""
"0x75553adebdc45a58195cebdd782be43903f4fcb8a279f5052b6a55cfd857ee06","1621410458","2021-05-19 07:47:38","0x50ca5234f18dd40be781b57544575db7daa81a7c","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","119,960","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x8e608941192a086d5c9ad7a386ea2ba660aa6c614f8cf97ce1f605c97dafa3c5","1621410458","2021-05-19 07:47:38","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xb509accbbb8a615f460c7ac5d4906c5703f5ee67","1,297.5818","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x8596aec27b8889dd0a65d72b11cfe2cce496993bf3f7b9a56048450b9b2c55e4","1621410458","2021-05-19 07:47:38","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xc7cb1dd7b1aaade4a75b69e472c3d8314af4ea4c","12,020","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x758b2ab308964ec7e1dbc525009c272b228e041d804f4299879665c93d8e5834","1621410484","2021-05-19 07:48:04","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xd80a5da4a7976ddcf299c2736a819c28c71599e6","2,000","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD",""
"0x4acba7a41b3e39a829ce9ea0afb52db5675f81f4baf4bc8d0ebcbb7afd8fe8f4","1621410509","2021-05-19 07:48:29","0x8e1fb9f5bcfc661645b7a9a78a57414c3281e49b","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","228,920","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD",""
"0x3a5afb7a2a3238a4901d9727a0a6c30bf5035b32906a2c4142c7aeb9fc7d5e22","1621410509","2021-05-19 07:48:29","0xfe3d3c7eb05fd5ddbb29d7f2fccb8dd15d0a42b4","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","120.544706","0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9","FTT","FTX Token",""
"0x9a8da584e2ff87d51c9bc70ba18f3fb8d99fda64ec4ef201c6e356d662af617b","1621410509","2021-05-19 07:48:29","0x038c349ad1f5631e802d8a9cb3a084977179996d","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","5,249.571891","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x52dfe197d332ea67f6dba8ed73c88bacbfd32a43ee35b00d0e1db1f07b17b904","1621410509","2021-05-19 07:48:29","0x68b3f12d6e8d85a8d3dbbc15bba9dc5103b888a4","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","194,043","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD",""
"0x4fb62dbfccd90ab3d7051832226be7fe7bcce3f340e8b70e43abe8f1cecc456c","1621410527","2021-05-19 07:48:47","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x77277688ecff931332867ac117a572a7ceda1316","8,345.0616","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe0ccc62c4f168394af35ad3f9361d1beb4b5f7c159953272718bdb2c2b0305af","1621410527","2021-05-19 07:48:47","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xeaf0d7c6a1334fa5eb16ecfa9ea90f6baa18bcd2","15,000","0xdf574c24545e5ffecb9a659c229253d4111d87e1","HUSD","HUSD",""
"0xa55baeec7162e9c1da6d694fec2605d17129bc1064819a6eb40a031522aeaadd","1621410527","2021-05-19 07:48:47","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x60d8ba686f07bd29ef3cb8ce37201bc205ecf10c","500","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD",""
"0xe9b067c2675bedd6929df0da1b34108406013efd9eba8c95f22b6eafef5fbf86","1621410527","2021-05-19 07:48:47","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xdc0ad7f4d7e0921176e70d80e493287d39a377db","892.75","0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9","FTT","FTX Token",""
"0xa605257fbe39886ea14a62caa336b2370b9dd571dfd2857e954b24060c601520","1621410582","2021-05-19 07:49:42","0x30787ba85ec94fc72d9fb0d104bbaf50376fbe6f","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","50.673990300210516452","0x2ba592f78db6436527729929aaf6c908497cb200","Cream","CREAM",""
"0x17ee7676c9930776800098fd92c605450622a4168f97b4227505321de5ea5d64","1621410582","2021-05-19 07:49:42","0x8025504c05b146ae25a84c82a73f447a88b8ae9a","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","6,868","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0x77f3863f67d514b826ac3437e5a9dd25f7646e0b83a8209465a8716eff65ac71","1621410582","2021-05-19 07:49:42","0x83a127952d266a6ea306c40ac62a4a70668fe3bd","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","10,024","0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b","Crypto.com Coin","CRO",""
"0x75c1a03d51b1166dbe07ea4fb428954310cef1932c023692fefaf8f3ebd490b6","1621410582","2021-05-19 07:49:42","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x5f86fe0e62d1f0226f535ebe5d98a5d3edc9a615","939.7754","0x6f259637dcd74c767781e37bc6133cd6a68aa161","HuobiToken","HT",""
"0x52a4258f9956441c371c8df61abf181f24fd924f378e986947dd59740c0033e1","1621410637","2021-05-19 07:50:37","0x334c18dcf728cfdcf091b9157cf855c64e65ccff","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","7,115.969687","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xdb7da71f31c02088096cc818ea11e8d2ad1073404bb85acb9dbcbc9f9b24e940","1621410637","2021-05-19 07:50:37","0xa22cef0ead03d558371a7ae2fb991e07b7f661f1","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","33.341894","0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9","FTT","FTX Token",""
"0xd2bb92da3c7a7ab78117d57f9999eb69b8bb9870b183f0429347b656407ecf47","1621410637","2021-05-19 07:50:37","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x19379a92a61fe2fcf7571c84e44f6fe9df57932d","1,000,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xea20de7e0cef2be1c79da1e285ab5792e9738c4e31e187b4f0995e021f42b05a","1621410637","2021-05-19 07:50:37","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x70f235a0d97d87010b0e0ab21184293e7dc8dbe3","77,570.79523954","0x8564653879a18c560e7c0ea0e084c516c62f5653","UpBots","UBXT",""
"0x847acdd1f15646888706381aee36544c66a9433f30564292293a946475e99fb7","1621410646","2021-05-19 07:50:46","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x6b76a4dd5bbb1737b16a1949e8c82d480ad90302","1,030.58","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xcae1e70b62b1ad8a09a61fe1a7be57e1f9c42cc827ffc107887a587b3dada79f","1621410646","2021-05-19 07:50:46","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xf4744ef2c98a66fff38315142f04340bb48f1bb7","29,990","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x6f380c2f401c2c826e5da3f7094c2ac142935b286dd3878db72c66c181b03750","1621410679","2021-05-19 07:51:19","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x48ca0fa0b451dc7703b23f67f58c33eb6ba048c6","30","0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d","Celsius","CEL",""
"0x39f39ef21b406c381d3cb86ba5cf44e37248b8ee498452f000a26da866df3df3","1621410679","2021-05-19 07:51:19","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x86904e32b0d7a8e1ab4dc4a02bae7ff93e9a2d33","6,214,200,000","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","SHIBA INU","SHIB",""
"0xcd1cb27c145833d65aed8bdb0569e3a0b679c74a06ecf4eaa461aa5fa005139c","1621410696","2021-05-19 07:51:36","0x0a2f5cacc9275fa3cfb4977ea3e96bfa16f4dc50","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","107,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xf5ffd0cfde53327fac4a9cf1403a06dbb15af18639b5c410fd8e756dc41038d0","1621410696","2021-05-19 07:51:36","0x7526544e9fed7122511de3ac9be714b77eb9262a","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","275,176.006902","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xd552f91084c317bfcf6dfa8700ca0c15912801e94b39649586c39ad2e55dd150","1621410696","2021-05-19 07:51:36","0x6940537c09ed76cf15f9452c75046f386ba638e7","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","122.937696","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x9fe084c57d4d473630159e8ec918b7335eb610af638f80b7fd93808c2c547245","1621410696","2021-05-19 07:51:36","0x69f27299600e868374e28ce7914813fd47ec27ef","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1,398","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x75d543b11052c7ad46282d1b037ec5b601f00c029345b34a4f1e905096f83fee","1621410696","2021-05-19 07:51:36","0x61a72f945aa925749a288eb01eb4af8986854a95","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","117.5238","0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d","Celsius","CEL",""
"0x0a7a93077848fe2012a57ccc5c62ca0e2f3e14ee2e78c1264b410a05f31c7746","1621410746","2021-05-19 07:52:26","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x3507e4978e0eb83315d20df86ca0b976c0e40ccb","9,829,817","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD",""
"0xacd80dbd9d8359a4e6bac1c1a2eaacb9aaa71dc52e0c6651d168e12c76bc7a48","1621410746","2021-05-19 07:52:26","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x86904e32b0d7a8e1ab4dc4a02bae7ff93e9a2d33","7,310,400,000","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","SHIBA INU","SHIB",""
"0xa0ae82ea0c01ef86642f3ee7b69016a8416429173fdc6ff3bdb64e1106aa932a","1621410746","2021-05-19 07:52:26","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x744727a6fc563f54fd0f6f0442c0bd1e212011f9","3,397.5","0x476c5e26a75bd202a9683ffd34359c0cc15be0ff","Serum","SRM",""
"0x9866fec94fa3ac875d7432548726324cdc2d37dbc0d768f084ceb301544bcc7e","1621410746","2021-05-19 07:52:26","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x744727a6fc563f54fd0f6f0442c0bd1e212011f9","1,261","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0x2122e99b3358e615f40473f2ec63b36b909056564bc3ceecd05c46c673368f51","1621410746","2021-05-19 07:52:26","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x17ecb34dc61278db593bffae754ac75d08ef3e8f","1,110","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0x8c5338feeabc71a0b890d0d4d5fa14e676d02f9abdcf35bf5dad1b8a37704f63","1621410746","2021-05-19 07:52:26","0xa7a987cfcd2ca3cefbaa3c7d166c69f5a568dcb2","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1,352.08251717828304","0xa1faa113cbe53436df28ff0aee54275c13b40975","AlphaToken","ALPHA",""
"0x526b1153756d97dd0fa6af3ff5f1fcec15c2e77f73446422f2fa7eb3ddf9f746","1621410746","2021-05-19 07:52:26","0x8025504c05b146ae25a84c82a73f447a88b8ae9a","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","4,423","0x514910771af9ca656af840dff83e8264ecf986ca","ChainLink Token","LINK",""
"0x4f28c4295dce340d50b5d93e9e5c2d839c339d0dc7e31fbf804474dbe74dd26e","1621410780","2021-05-19 07:53:00","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xf3a9e3d309fa7404f9a8889cfbb8cafa97d91e09","0.33289291","0x871baed4088b863fd6407159f3672d70cd34837d","3X Long Ethereum Token","ETHBULL",""
"0x30ec3f82a3fc9a4a0142b3238276de67c4f479693f76063540101878bbcc3a0b","1621410780","2021-05-19 07:53:00","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x6c5e1df7351356d60b7ba512817b9958949131ac","1,113.5","0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9","FTT","FTX Token",""
"0xfbc1b045ecc05af43a1a255f1dd7909a9c9e57cd5d07f63554d6c65a3484c4b4","1621410805","2021-05-19 07:53:25","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xe16050b5186dec512ac9233370f9dbc3b51fe46f","1,340","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xe5b37c28d5e769804c716a0d1eab8350451a424e4859e9c910b1e40a48b078d9","1621410819","2021-05-19 07:53:39","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x3507e4978e0eb83315d20df86ca0b976c0e40ccb","9,933,951","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD",""
"0x0da2aec91c4f71a16f873ec9fc37d59b7ff3fdd6e8a7ea4323d2612bad85942d","1621410822","2021-05-19 07:53:42","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x345d8e3a1f62ee6b1d483890976fd66168e390f2","8,837.7","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0x5dc568034fc379ef8515dc44317490cd94eb58124ea6eac873e0f06e517d5c27","1621410823","2021-05-19 07:53:43","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x5d1ec71498a2c1839db5a99645aae34d2615266b","320,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xee97a7d5a522763f6dabc8846b138a9e314f92fc5188ae3077babfab6fd7ff3f","1621410823","2021-05-19 07:53:43","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x91db9e27e750c43a96926b2e04d795c24f13f67b","4,265.5","0x514910771af9ca656af840dff83e8264ecf986ca","ChainLink Token","LINK",""
"0xdc8e948495f35e95b0025f0876a11ef5fffc3487f01845b789e4aebbbd98fe5b","1621410880","2021-05-19 07:54:40","0xf033dd0ed865353ce4c1a879ac140d2460007760","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xc14874d5acb65e1fe8e59924861a37dd2f30c1ebdc2fc03c4f5c3ef16cad8b5f","1621410880","2021-05-19 07:54:40","0x69f27299600e868374e28ce7914813fd47ec27ef","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","2,698","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xeb1c65b0cc90843811318d199fc16b131b9904e3569288d7f6f8991fffd3ac5a","1621410880","2021-05-19 07:54:40","0x747716d1a38d9721a9fd94101603e6b39e813538","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","313,290,763.87151984","0x2f5e2c9002c058c063d21a06b6cabb50950130c8","3X Short Ethereum Token","ETHBEAR",""
"0x91fdcbe68d9f90bc5b1c69c82abaf5ac5a37d2ae1c7d637b2a0b10e7885eec2e","1621410880","2021-05-19 07:54:40","0x3bb90e1a14119f7317687df2b25f0c15cb28296a","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","74,241.744269","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xf5497fa9fe90764413609964ff90ea05cd1e90629fce85f60488a4a5054ee692","1621410880","2021-05-19 07:54:40","0x7cac0038d32e52a3bc226dd1b599547ca526382f","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","17,402.628461","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x7d39701084db3bfb65744561536dc2b3e322ea57d0bd9f72fe078709f618689e","1621410880","2021-05-19 07:54:40","0x00904585615054068051cc393144dd92a23e9607","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","15,180","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x5bfac64a918ad5bd57381e15ed62eca568536aa0997e86b658d9dff3be219379","1621410880","2021-05-19 07:54:40","0x8025504c05b146ae25a84c82a73f447a88b8ae9a","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","6.54","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x73a3ce26796a593f06a9a2eb5d7acbe1a44a1854bbb72837ab1683713e726d7d","1621410894","2021-05-19 07:54:54","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x856717c9a7b737ff5f5fb55b78689783c0c18990","1,752.801988","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x17704c2285733c139b07263d648d8645e254ad40974623973961f4bea876dfd9","1621410908","2021-05-19 07:55:08","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xdc9b300bf6a2f898dbc0572cb15eb421323055dc","1","0x514910771af9ca656af840dff83e8264ecf986ca","ChainLink Token","LINK",""
"0xbd1151a60c7fd0fe46c200eab90d697ba7432f877715b087eeb9da32a3d61927","1621410908","2021-05-19 07:55:08","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xcb00f62ff20e247339edd2ac94b9f16fbcbd2856","230.05260656","0x514910771af9ca656af840dff83e8264ecf986ca","ChainLink Token","LINK",""
"0xaee36b9eac2b2a8ecf7afd41228d85326dd9a7ab4f3ee44011c61b73cb1ebe21","1621410908","2021-05-19 07:55:08","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xf42cfaf212960ee4e37eee7632527e5549645acf","283,004.03","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x0b532915912836536c4f800b211c3432c0ac6e30827c1a330c117fac5097db26","1621410908","2021-05-19 07:55:08","0x4db3aeeebb27d51836ecdeec35db114bcc13bce2","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","23,276,931,546","0x94fc5934cf5970e944a67de806eeb5a4b493c6e6","3X Short XRP Token","XRPBEAR",""
"0xbb4b98f719086e8c09d2ecec1c33b3bad97ec5f55ef5984075f68786ab58ea42","1621410908","2021-05-19 07:55:08","0x12551880e6a507f00017c8217c1ece1a11fc96d7","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","3,110,174","0x94fc5934cf5970e944a67de806eeb5a4b493c6e6","3X Short XRP Token","XRPBEAR",""
"0x6d8998f90c7fc18de4dfcaa06c34de0d8bffc61120e9b5ca01517623cd1892c6","1621410908","2021-05-19 07:55:08","0x7e0691582b6c5befbfdc2ed2a279d6fc90e9a475","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","50,075,037.51875937","0x016ee7373248a80bde1fd6baa001311d233b3cfa","3X Short Bitcoin Token","BEAR",""
